run_name,run_path,config/dataset.name,config/tracking.seed,config/dataset.gen_dow_kwargs.seed,config/trainer.nll.alpha,acc,dis_loss,gen_loss,rob/0.05,rob/0.1,rob/0.15,uq_clean_accuracy,uq_clean_log_px_mean,uq_adv_acc/0.05,uq_adv_acc/0.1,uq_adv_acc/0.15,uq_detection/1pct/0.05,uq_detection/5pct/0.05,uq_detection/10pct/0.05,uq_detection/20pct/0.05,uq_detection/1pct/0.1,uq_detection/5pct/0.1,uq_detection/10pct/0.1,uq_detection/20pct/0.1,uq_detection/1pct/0.15,uq_detection/5pct/0.15,uq_detection/10pct/0.15,uq_detection/20pct/0.15,uq_det_err_detected/1pct/0.05,uq_det_err_detected/5pct/0.05,uq_det_err_detected/10pct/0.05,uq_det_err_detected/20pct/0.05,uq_det_err_detected/1pct/0.1,uq_det_err_detected/5pct/0.1,uq_det_err_detected/10pct/0.1,uq_det_err_detected/20pct/0.1,uq_det_err_detected/1pct/0.15,uq_det_err_detected/5pct/0.15,uq_det_err_detected/10pct/0.15,uq_det_err_detected/20pct/0.15,uq_det_err_passed/1pct/0.05,uq_det_err_passed/5pct/0.05,uq_det_err_passed/10pct/0.05,uq_det_err_passed/20pct/0.05,uq_det_err_passed/1pct/0.1,uq_det_err_passed/5pct/0.1,uq_det_err_passed/10pct/0.1,uq_det_err_passed/20pct/0.1,uq_det_err_passed/1pct/0.15,uq_det_err_passed/5pct/0.15,uq_det_err_passed/10pct/0.15,uq_det_err_passed/20pct/0.15,uq_purify_acc/0.05/0.1,uq_purify_recovery/0.05/0.1,uq_purify_acc/0.1/0.1,uq_purify_recovery/0.1/0.1,uq_purify_acc/0.15/0.1,uq_purify_recovery/0.15/0.1,gibbs_purify_acc/0.05/1,gibbs_purify_recovery/0.05/1,gibbs_purify_acc/0.05/3,gibbs_purify_recovery/0.05/3,gibbs_purify_acc/0.05/5,gibbs_purify_recovery/0.05/5,gibbs_purify_acc/0.1/1,gibbs_purify_recovery/0.1/1,gibbs_purify_acc/0.1/3,gibbs_purify_recovery/0.1/3,gibbs_purify_acc/0.1/5,gibbs_purify_recovery/0.1/5,gibbs_purify_acc/0.15/1,gibbs_purify_recovery/0.15/1,gibbs_purify_acc/0.15/3,gibbs_purify_recovery/0.15/3,gibbs_purify_acc/0.15/5,gibbs_purify_recovery/0.15/5,uq_clean_purify_acc/0.1,gibbs_clean_purify_acc/1,gibbs_clean_purify_acc/3,gibbs_clean_purify_acc/5,uq_joint_adv_acc/0.05,uq_joint_adv_acc/0.1,uq_joint_adv_acc/0.15,uq_joint_detection/1pct/0.05,uq_joint_detection/5pct/0.05,uq_joint_detection/10pct/0.05,uq_joint_detection/20pct/0.05,uq_joint_detection/1pct/0.1,uq_joint_detection/5pct/0.1,uq_joint_detection/10pct/0.1,uq_joint_detection/20pct/0.1,uq_joint_detection/1pct/0.15,uq_joint_detection/5pct/0.15,uq_joint_detection/10pct/0.15,uq_joint_detection/20pct/0.15,uq_joint_det_err_detected/1pct/0.05,uq_joint_det_err_detected/5pct/0.05,uq_joint_det_err_detected/10pct/0.05,uq_joint_det_err_detected/20pct/0.05,uq_joint_det_err_detected/1pct/0.1,uq_joint_det_err_detected/5pct/0.1,uq_joint_det_err_detected/10pct/0.1,uq_joint_det_err_detected/20pct/0.1,uq_joint_det_err_detected/1pct/0.15,uq_joint_det_err_detected/5pct/0.15,uq_joint_det_err_detected/10pct/0.15,uq_joint_det_err_detected/20pct/0.15,uq_joint_det_err_passed/1pct/0.05,uq_joint_det_err_passed/5pct/0.05,uq_joint_det_err_passed/10pct/0.05,uq_joint_det_err_passed/20pct/0.05,uq_joint_det_err_passed/1pct/0.1,uq_joint_det_err_passed/5pct/0.1,uq_joint_det_err_passed/10pct/0.1,uq_joint_det_err_passed/20pct/0.1,uq_joint_det_err_passed/1pct/0.15,uq_joint_det_err_passed/5pct/0.15,uq_joint_det_err_passed/10pct/0.15,uq_joint_det_err_passed/20pct/0.15,uq_joint_purify_acc/0.05/0.1,uq_joint_purify_recovery/0.05/0.1,uq_joint_purify_acc/0.1/0.1,uq_joint_purify_recovery/0.1/0.1,uq_joint_purify_acc/0.15/0.1,uq_joint_purify_recovery/0.15/0.1,gibbs_joint_purify_acc/0.05/1,gibbs_joint_purify_recovery/0.05/1,gibbs_joint_purify_acc/0.05/3,gibbs_joint_purify_recovery/0.05/3,gibbs_joint_purify_acc/0.05/5,gibbs_joint_purify_recovery/0.05/5,gibbs_joint_purify_acc/0.1/1,gibbs_joint_purify_recovery/0.1/1,gibbs_joint_purify_acc/0.1/3,gibbs_joint_purify_recovery/0.1/3,gibbs_joint_purify_acc/0.1/5,gibbs_joint_purify_recovery/0.1/5,gibbs_joint_purify_acc/0.15/1,gibbs_joint_purify_recovery/0.15/1,gibbs_joint_purify_acc/0.15/3,gibbs_joint_purify_recovery/0.15/3,gibbs_joint_purify_acc/0.15/5,gibbs_joint_purify_recovery/0.15/5,range_size,eps_unit
36,/mathqi/mnissen/bm4tc/outputs/spirals/nat/legendre/d10r6/alpha_curve_0506/36,spirals,2,25,0.7,0.9985,0.0341525187250226,0.5980261489748955,0.8265,0.4685,0.359,0.9985,-0.5664789080619812,0.8455,0.4705,0.3795,0.3965,0.5595,0.6215,0.7115,0.6325,0.7475,0.789,0.855,0.6175,0.7095,0.752,0.81,0.3656998738965952,0.2654155495978552,0.242156074014481,0.2164441321152494,0.6695652173913044,0.6361204013377927,0.6121673003802282,0.5818713450292398,0.6736842105263158,0.6652572233967583,0.6502659574468085,0.6382716049382716,0.0157415078707539,0.0136208853575482,0.0105680317040951,0.0017331022530329,0.2884353741496598,0.2138613861386138,0.2203791469194312,0.2206896551724138,0.534640522875817,0.5111876075731497,0.530241935483871,0.5447368421052632,0.9795,0.8996763754045307,0.784,0.6336166194523135,0.663,0.4971796937953263,0.9269999861717224,0.9385113268608414,0.9049999713897704,0.9223300970873788,0.8799999952316284,0.889967637540453,0.828499972820282,0.7497639282341831,0.8240000009536743,0.7695939565627951,0.8075000047683716,0.7705382436260623,0.7294999957084656,0.6277195809830781,0.7609999775886536,0.6728444802578566,0.7394999861717224,0.6680096696212732,0.9995,0.9854999780654908,0.9484999775886536,0.9079999923706056,0.9495,0.747,0.598,0.135,0.314,0.3765,0.495,0.221,0.439,0.4735,0.608,0.1965,0.3405,0.377,0.472,0.2703703703703703,0.1242038216560509,0.1075697211155378,0.0888888888888888,0.3914027149321267,0.3211845102505695,0.3146779303062302,0.3297697368421052,0.4860050890585242,0.3538913362701908,0.3660477453580902,0.3919491525423729,0.0161849710982658,0.0167638483965014,0.0160384923817161,0.0128712871287128,0.2137355584082156,0.1996434937611408,0.1975308641975308,0.1339285714285714,0.3814561294337274,0.4268385140257771,0.4237560192616372,0.4109848484848485,0.9775,0.8217821782178217,0.8075,0.3675889328063241,0.6565,0.2649253731343283,0.9514999985694884,0.900990099009901,0.9244999885559082,0.900990099009901,0.8914999961853027,0.8811881188118812,0.8345000147819519,0.4980237154150198,0.8450000286102295,0.5474308300395256,0.8199999928474426,0.5355731225296443,0.6825000047683716,0.3159203980099502,0.718500018119812,0.3980099502487562,0.7179999947547913,0.4365671641791044,2.0,rel
37,/mathqi/mnissen/bm4tc/outputs/spirals/nat/legendre/d10r6/alpha_curve_0506/37,spirals,3,25,0.7,0.9975,0.0363230602815747,0.6031272383406758,0.845,0.4605,0.3705,0.9975,-0.5695285201072693,0.853,0.465,0.37,0.387,0.577,0.6575,0.7165,0.6395,0.7755,0.8345,0.88,0.5995,0.7065,0.748,0.7975,0.3488372093023256,0.24263431542461,0.2167300380228136,0.2023726448011165,0.6473807662236122,0.6092843326885881,0.5859796285200719,0.5698863636363637,0.6688907422852377,0.6645435244161358,0.6504010695187166,0.6351097178683386,0.0195758564437194,0.0165484633569739,0.0131386861313868,0.0070546737213403,0.3356449375866852,0.2783964365256124,0.2779456193353474,0.2791666666666667,0.5717852684144819,0.5468483816013628,0.5694444444444444,0.6098765432098765,0.9835,0.9285714285714286,0.7815,0.616822429906542,0.654,0.4761904761904761,0.9350000023841858,0.9251700680272108,0.8955000042915344,0.9285714285714286,0.8799999952316284,0.9217687074829932,0.8025000095367432,0.7205607476635514,0.8105000257492065,0.7467289719626168,0.7839999794960022,0.7570093457943925,0.7095000147819519,0.6,0.7515000104904175,0.6587301587301587,0.7254999876022339,0.6404761904761904,0.9995,0.9825000166893004,0.9430000185966492,0.9279999732971193,0.958,0.7705,0.5945,0.1265,0.342,0.403,0.489,0.2065,0.451,0.5135,0.6045,0.2015,0.3685,0.4075,0.4795,0.2411067193675889,0.0964912280701754,0.0843672456575682,0.0756646216768916,0.3656174334140435,0.2871396895787139,0.2930866601752677,0.3085194375516956,0.4069478908188585,0.2890094979647218,0.3116564417177914,0.3430656934306569,0.0131654264453348,0.0136778115501519,0.0134003350083752,0.009784735812133,0.1940768746061751,0.1821493624772313,0.1623843782117163,0.1087231352718078,0.4051346274264245,0.4734758511480602,0.470042194092827,0.4630163304514889,0.989,0.8452380952380952,0.8545,0.3899782135076253,0.6715,0.2170160295930949,0.959999978542328,0.9047619047619048,0.9175000190734864,0.8452380952380952,0.9104999899864196,0.9523809523809524,0.8529999852180481,0.4793028322440087,0.8420000076293945,0.5424836601307189,0.8264999985694885,0.5533769063180828,0.6790000200271606,0.2946979038224414,0.6974999904632568,0.3489519112207151,0.7024999856948853,0.3921085080147966,2.0,rel
38,/mathqi/mnissen/bm4tc/outputs/spirals/nat/legendre/d10r6/alpha_curve_0506/38,spirals,4,25,0.7,0.9985,0.0312446856405586,0.6962091624736786,0.8565,0.462,0.3245,0.9985,-0.6665499806404114,0.8645,0.452,0.3285,0.34,0.5005,0.5715,0.641,0.61,0.7045,0.7385,0.7905,0.553,0.6555,0.6995,0.732,0.3588235294117647,0.2577422577422577,0.2292213473315835,0.2067082683307332,0.6655737704918033,0.6401703335699077,0.6377792823290453,0.6287160025300442,0.7396021699819169,0.7406559877955758,0.7455325232308792,0.7404371584699454,0.0204545454545454,0.013013013013013,0.0105017502917152,0.0083565459610027,0.3641025641025641,0.3282571912013536,0.2944550669216061,0.2434367541766109,0.587248322147651,0.5399129172714079,0.4991680532445923,0.4832089552238806,0.9775,0.8892988929889298,0.806,0.6551094890510949,0.6815,0.537602382725242,0.930999994277954,0.9077490774907748,0.8955000042915344,0.8671586715867159,0.8654999732971191,0.8560885608856088,0.796500027179718,0.697992700729927,0.7940000295639038,0.7052919708029197,0.7889999747276306,0.7226277372262774,0.6984999775886536,0.5845122859270291,0.7279999852180481,0.6329113924050633,0.7319999933242798,0.6567386448250186,0.9895,0.9815000295639038,0.944000005722046,0.9035000205039978,0.954,0.6505,0.471,0.115,0.2485,0.3665,0.4475,0.222,0.4335,0.5115,0.5785,0.206,0.3335,0.41,0.463,0.2652173913043478,0.1368209255533199,0.0968622100954979,0.0815642458100558,0.6148648648648649,0.5121107266435986,0.4789833822091887,0.4624027657735522,0.720873786407767,0.6176911544227887,0.6146341463414634,0.6112311015118791,0.0175141242937853,0.0159680638722554,0.0165745856353591,0.0171945701357466,0.2737789203084833,0.2250661959399823,0.2139201637666325,0.1945432977461447,0.4792191435768262,0.4846211552888222,0.4694915254237288,0.4581005586592179,0.9795,0.7934782608695652,0.8145,0.4935622317596566,0.676,0.3960302457466919,0.9524999856948853,0.8913043478260869,0.9210000038146972,0.8260869565217391,0.890999972820282,0.782608695652174,0.8195000290870667,0.5550786838340487,0.8234999775886536,0.6194563662374821,0.8015000224113464,0.6323319027181689,0.6834999918937683,0.4310018903591682,0.7080000042915344,0.5075614366729678,0.703000009059906,0.5179584120982986,2.0,rel
39,/mathqi/mnissen/bm4tc/outputs/spirals/nat/legendre/d10r6/alpha_curve_0506/39,spirals,5,25,0.7,0.998,0.0341280187712982,0.6072747595608234,0.87,0.5055,0.42,0.998,-0.5766297578811646,0.858,0.5055,0.412,0.422,0.564,0.6125,0.695,0.623,0.744,0.782,0.835,0.585,0.6995,0.7385,0.7885,0.3092417061611374,0.2358156028368794,0.2204081632653061,0.1985611510791367,0.608346709470305,0.5745967741935484,0.5645780051150895,0.5449101796407185,0.6264957264957265,0.6161543959971408,0.6113744075829384,0.5998731769181991,0.0198961937716262,0.0206422018348623,0.0180645161290322,0.0131147540983606,0.3063660477453581,0.26171875,0.2431192660550458,0.2393939393939393,0.5337349397590362,0.5224625623960066,0.5219885277246654,0.5437352245862884,0.9725,0.8380281690140845,0.7555,0.5652173913043478,0.6285,0.4328231292517007,0.940500020980835,0.908450704225352,0.902999997138977,0.9190140845070424,0.8899999856948853,0.9190140845070424,0.8184999823570251,0.7280080889787665,0.8149999976158142,0.7633973710819009,0.7985000014305115,0.7472194135490394,0.6940000057220459,0.5714285714285714,0.7325000166893005,0.6292517006802721,0.7195000052452087,0.6437074829931972,0.999,0.9879999756813048,0.9384999871253968,0.9169999957084656,0.945,0.7195,0.5995,0.1475,0.3415,0.3775,0.4665,0.257,0.468,0.5135,0.614,0.2185,0.352,0.389,0.485,0.2610169491525423,0.1171303074670571,0.1112582781456953,0.0964630225080385,0.4494163424124514,0.3579059829059829,0.3729308666017527,0.3729641693811075,0.3729977116704805,0.296875,0.3316195372750642,0.388659793814433,0.0193548387096774,0.0227790432801822,0.0208835341365461,0.0187441424554826,0.2220726783310901,0.212406015037594,0.1829393627954779,0.133419689119171,0.4081893793985924,0.4567901234567901,0.4443535188216039,0.4116504854368932,0.9775,0.8454545454545455,0.796,0.3761140819964349,0.647,0.2134831460674157,0.9649999737739564,0.9272727272727272,0.92849999666214,0.8454545454545455,0.8949999809265137,0.8818181818181818,0.824999988079071,0.4741532976827095,0.8240000009536743,0.5294117647058824,0.8054999709129333,0.5472370766488414,0.671500027179718,0.2784019975031211,0.7099999785423279,0.3595505617977528,0.7160000205039978,0.3970037453183521,2.0,rel
4,/mathqi/mnissen/bm4tc/outputs/spirals/nat/legendre/d10r6/alpha_curve_0506/4,spirals,5,25,0.0,1.0,0.0002850878559002,1.803961664438248,0.9745,0.577,0.402,1.0,-1.8032341003417969,0.9655,0.6085,0.416,0.2015,0.262,0.2995,0.3535,0.256,0.344,0.384,0.46,0.1125,0.1815,0.2495,0.376,0.1488833746898263,0.1202290076335877,0.1068447412353923,0.0947666195190947,0.701171875,0.7078488372093024,0.7044270833333334,0.6630434782608695,0.5777777777777777,0.650137741046832,0.6993987975951904,0.7353723404255319,0.0056355666875391,0.0040650406504065,0.0035688793718772,0.0015467904098994,0.2849462365591398,0.2256097560975609,0.1964285714285714,0.1601851851851851,0.5847887323943662,0.5693341478313989,0.5456362425049966,0.4927884615384615,0.968,0.3623188405797101,0.6685,0.1621966794380587,0.543,0.2174657534246575,0.9164999723434448,0.5652173913043478,0.8855000138282776,0.5942028985507246,0.8644999861717224,0.5797101449275363,0.7195000052452087,0.3575989782886334,0.7315000295639038,0.40485312899106,0.7329999804496765,0.4316730523627075,0.5705000162124634,0.2791095890410959,0.6010000109672546,0.3501712328767123,0.6194999814033508,0.3921232876712329,1.0,0.9879999756813048,0.9459999799728394,0.9175000190734864,0.976,0.6035,0.464,0.171,0.228,0.2675,0.3135,0.2285,0.3045,0.3345,0.382,0.036,0.07,0.1025,0.1995,0.1052631578947368,0.0789473684210526,0.0747663551401869,0.0701754385964912,0.824945295404814,0.8243021346469622,0.8176382660687593,0.7853403141361257,0.8055555555555556,0.8071428571428572,0.8,0.8345864661654135,0.0072376357056694,0.0077720207253886,0.0054607508532423,0.0029133284777858,0.2696046662346079,0.2092020129403307,0.1848234410217881,0.1561488673139158,0.5259336099585062,0.5155913978494624,0.5058495821727019,0.4615865084322298,0.9755,0.3333333333333333,0.6475,0.1210592686002522,0.535,0.1343283582089552,0.925000011920929,0.4791666666666667,0.9014999866485596,0.5625,0.8659999966621399,0.6458333333333334,0.7005000114440918,0.3001261034047919,0.7129999995231628,0.3732660781841109,0.7254999876022339,0.4085750315258512,0.559499979019165,0.1986940298507462,0.5929999947547913,0.2686567164179104,0.6039999723434448,0.2947761194029851,2.0,rel
40,/mathqi/mnissen/bm4tc/outputs/spirals/nat/legendre/d10r6/alpha_curve_0506/40,spirals,1,25,0.9,0.9995,0.0426392743829637,0.6196333942934871,0.8635,0.441,0.334,0.9995,-0.5777105689048767,0.85,0.448,0.332,0.4155,0.5775,0.625,0.722,0.646,0.756,0.781,0.843,0.595,0.6995,0.728,0.7845,0.3212996389891697,0.2424242424242424,0.2296,0.2008310249307479,0.6726006191950464,0.6507936507936508,0.6414852752880922,0.599644128113879,0.7294117647058823,0.7162258756254467,0.7081043956043956,0.674314850223072,0.0282292557741659,0.0236686390532544,0.0173333333333333,0.0179856115107913,0.3319209039548023,0.2459016393442623,0.2328767123287671,0.2961783439490446,0.5777777777777777,0.5557404326123128,0.5606617647058824,0.6450116009280742,0.9845,0.92,0.801,0.6693840579710145,0.642,0.4925149700598802,0.9424999952316284,0.9133333333333332,0.9035000205039978,0.88,0.8679999709129333,0.8266666666666667,0.7935000061988831,0.6920289855072463,0.7960000038146973,0.7228260869565217,0.7825000286102295,0.7155797101449275,0.7059999704360962,0.5853293413173652,0.7269999980926514,0.6362275449101796,0.7264999747276306,0.6309880239520959,0.9995,0.9815000295639038,0.9449999928474426,0.9110000133514404,0.959,0.74,0.5775,0.1315,0.3165,0.366,0.447,0.2455,0.4625,0.52,0.569,0.1995,0.372,0.4355,0.487,0.1711026615969581,0.0821484992101105,0.0778688524590164,0.0648769574944071,0.4297352342158859,0.3621621621621622,0.3730769230769231,0.3558875219683655,0.4210526315789473,0.3400537634408602,0.3926521239954075,0.4219712525667351,0.0213010938399539,0.021945866861741,0.0197160883280757,0.0216998191681736,0.2047713717693837,0.1720930232558139,0.1375,0.1334106728538283,0.4228607120549656,0.4713375796178344,0.4455270150575731,0.4230019493177387,0.988,0.8414634146341463,0.849,0.4480769230769231,0.7045,0.3289940828402367,0.9614999890327454,0.8902439024390244,0.9265000224113464,0.8780487804878049,0.9004999995231628,0.8658536585365854,0.8640000224113464,0.5576923076923077,0.8395000100135803,0.6,0.8355000019073486,0.6269230769230769,0.7200000286102295,0.3834319526627219,0.737500011920929,0.450887573964497,0.718999981880188,0.4781065088757396,2.0,rel
41,/mathqi/mnissen/bm4tc/outputs/spirals/nat/legendre/d10r6/alpha_curve_0506/41,spirals,2,25,0.9,0.9965,0.0472278936067596,0.6050930190831423,0.833,0.438,0.366,0.9965,-0.5608908534049988,0.8345,0.4355,0.3375,0.418,0.5835,0.627,0.711,0.6705,0.779,0.8075,0.868,0.615,0.7085,0.736,0.795,0.3720095693779904,0.2724935732647814,0.2599681020733652,0.230661040787623,0.6666666666666666,0.6322207958921694,0.6235294117647059,0.5973502304147466,0.6853658536585366,0.6803105151729005,0.6766304347826086,0.6610062893081761,0.0171821305841924,0.0156062424969987,0.0067024128686327,0.0051903114186851,0.3566009104704097,0.3257918552036199,0.3168831168831169,0.3484848484848485,0.625974025974026,0.6192109777015438,0.6231060606060606,0.6682926829268293,0.975,0.8700906344410876,0.776,0.6510186005314438,0.6315,0.4958490566037736,0.944000005722046,0.9335347432024168,0.9045000076293944,0.8700906344410876,0.8830000162124634,0.8670694864048338,0.7960000038146973,0.728963684676705,0.8065000176429749,0.7599645704162976,0.8034999966621399,0.7528786536758193,0.6855000257492065,0.5811320754716981,0.7254999876022339,0.639245283018868,0.7225000262260437,0.6483018867924528,0.9975,0.9804999828338624,0.9415000081062316,0.9190000295639038,0.947,0.765,0.599,0.141,0.336,0.3835,0.445,0.252,0.463,0.5035,0.5735,0.22,0.365,0.398,0.4615,0.2482269503546099,0.1130952380952381,0.1069100391134289,0.0943820224719101,0.3968253968253968,0.3012958963282937,0.3187686196623635,0.3347863993025283,0.3727272727272727,0.2931506849315068,0.3266331658291457,0.3651137594799566,0.0209545983701979,0.0225903614457831,0.0194647201946472,0.0198198198198198,0.1804812834224599,0.1778398510242085,0.1500503524672709,0.1008206330597889,0.4089743589743589,0.462992125984252,0.4501661129568106,0.4317548746518105,0.9775,0.8018867924528302,0.828,0.4319148936170213,0.6435,0.2194513715710723,0.959999978542328,0.8962264150943396,0.9229999780654908,0.8773584905660378,0.9024999737739564,0.8679245283018868,0.8519999980926514,0.5106382978723404,0.843999981880188,0.5765957446808511,0.8274999856948853,0.5680851063829787,0.6514999866485596,0.256857855361596,0.7020000219345093,0.3603491271820448,0.699999988079071,0.3865336658354115,2.0,rel
42,/mathqi/mnissen/bm4tc/outputs/spirals/nat/legendre/d10r6/alpha_curve_0506/42,spirals,3,25,0.9,0.9955,0.046818017726764,0.6755291447043419,0.8635,0.5285,0.3605,0.9955,-0.6306632161140442,0.8645,0.5175,0.372,0.312,0.5195,0.564,0.618,0.5505,0.7355,0.7585,0.8075,0.534,0.715,0.743,0.779,0.3846153846153846,0.2492781520692974,0.2313829787234042,0.2160194174757281,0.6566757493188011,0.5635622025832767,0.5642715886618326,0.5659442724458205,0.7088014981273408,0.6783216783216783,0.6810228802153432,0.6758664955070603,0.0225290697674418,0.0124869927159209,0.0114678899082568,0.0052356020942408,0.2691879866518353,0.2570888468809074,0.2256728778467908,0.1324675324675324,0.5354077253218884,0.5017543859649123,0.4747081712062256,0.4592760180995475,0.973,0.8191881918819188,0.7935,0.6,0.6695,0.4968152866242038,0.9240000247955322,0.8745387453874539,0.8934999704360962,0.8819188191881919,0.8759999871253967,0.8819188191881919,0.8084999918937683,0.7036269430051814,0.7990000247955322,0.7191709844559585,0.7850000262260437,0.705699481865285,0.7235000133514404,0.6138535031847133,0.7515000104904175,0.6735668789808917,0.7275000214576721,0.6528662420382165,0.999,0.977500021457672,0.9315000176429749,0.8964999914169312,0.95,0.7195,0.53,0.0875,0.244,0.3,0.3875,0.1715,0.3765,0.4385,0.5075,0.1425,0.272,0.3195,0.391,0.3257142857142857,0.1413934426229508,0.1233333333333333,0.1019354838709677,0.6384839650145773,0.4900398406374502,0.4652223489167617,0.4679802955665024,0.7087719298245614,0.5220588235294118,0.543035993740219,0.5537084398976982,0.0235616438356164,0.0205026455026455,0.0185714285714285,0.0171428571428571,0.2063971031985516,0.1539695268644747,0.1362422083704363,0.0873096446700507,0.4303206997084548,0.4505494505494505,0.4357090374724467,0.4162561576354679,0.9765,0.82,0.8045,0.463458110516934,0.633,0.3202127659574468,0.9434999823570251,0.82,0.9079999923706056,0.89,0.8840000033378601,0.87,0.8445000052452087,0.5561497326203209,0.8215000033378601,0.5454545454545454,0.8069999814033508,0.6007130124777184,0.6445000171661377,0.3457446808510638,0.6834999918937683,0.4159574468085106,0.6855000257492065,0.4361702127659574,2.0,rel
43,/mathqi/mnissen/bm4tc/outputs/spirals/nat/legendre/d10r6/alpha_curve_0506/43,spirals,4,25,0.9,0.9965,0.0485926397377625,0.6071988008916378,0.9065,0.511,0.338,0.9965,-0.5583237409591675,0.8955,0.503,0.354,0.204,0.454,0.5,0.6385,0.549,0.7105,0.724,0.803,0.573,0.7135,0.732,0.7965,0.392156862745098,0.2191629955947136,0.201,0.1589663273296789,0.6821493624772313,0.6382828993666432,0.6291436464088398,0.5753424657534246,0.7452006980802792,0.7372109320252278,0.726775956284153,0.6886377903327056,0.0307788944723618,0.0091575091575091,0.008,0.0082987551867219,0.2716186252771618,0.1502590673575129,0.1503623188405797,0.1776649746192893,0.5128805620608899,0.418848167539267,0.4253731343283582,0.4791154791154791,0.9475,0.5358851674641149,0.7415,0.5362173038229376,0.591,0.4148606811145511,0.9614999890327454,0.9521531100478468,0.9279999732971193,0.9138755980861244,0.9110000133514404,0.8803827751196173,0.8295000195503235,0.7082494969818913,0.8184999823570251,0.7233400402414487,0.8174999952316284,0.7404426559356136,0.7245000004768372,0.6122291021671826,0.7555000185966492,0.6648606811145511,0.746999979019165,0.6695046439628483,0.997,0.9850000143051147,0.9449999928474426,0.9304999709129332,0.9695,0.75,0.582,0.0335,0.234,0.289,0.4075,0.1085,0.4385,0.4765,0.538,0.096,0.385,0.436,0.5065,0.208955223880597,0.0726495726495726,0.0588235294117647,0.0466257668711656,0.4285714285714285,0.4104903078677309,0.3966421825813221,0.3782527881040892,0.4270833333333333,0.4844155844155844,0.4931192660550458,0.4856860809476802,0.024314536989136,0.0176240208877284,0.0189873417721519,0.0194092827004219,0.2282669657879977,0.1246660730186999,0.1165234001910219,0.1006493506493506,0.4170353982300885,0.3764227642276422,0.3599290780141844,0.3485309017223911,0.951,0.2459016393442623,0.7575,0.342,0.612,0.2727272727272727,0.9670000076293944,0.819672131147541,0.9384999871253968,0.8688524590163934,0.9045000076293944,0.8032786885245902,0.8454999923706055,0.514,0.8395000100135803,0.566,0.8044999837875366,0.548,0.6690000295639038,0.3421052631578947,0.7329999804496765,0.4712918660287081,0.7294999957084656,0.4892344497607656,2.0,rel
44,/mathqi/mnissen/bm4tc/outputs/spirals/nat/legendre/d10r6/alpha_curve_0506/44,spirals,5,25,0.9,0.996,0.046900492394343,0.6027951585128903,0.8315,0.4575,0.3705,0.996,-0.5586432814598083,0.83,0.4755,0.3635,0.4055,0.5735,0.636,0.7255,0.6555,0.7475,0.8025,0.8665,0.606,0.71,0.7495,0.8115,0.3884093711467324,0.2842197035745423,0.2586477987421384,0.2308752584424535,0.6346300533943554,0.6140468227424749,0.5912772585669782,0.5597230236583959,0.6641914191419142,0.6669014084507042,0.6497665110073382,0.6370918052988294,0.0210260723296888,0.0164126611957796,0.0151098901098901,0.0091074681238615,0.3149492017416546,0.2594059405940594,0.2531645569620253,0.2958801498127341,0.5939086294416244,0.5620689655172414,0.5968063872255489,0.6339522546419099,0.976,0.8764705882352941,0.783,0.6406101048617732,0.627,0.4783974862529458,0.9294999837875366,0.9058823529411764,0.9160000085830688,0.9029411764705882,0.8744999766349792,0.8794117647058823,0.8159999847412109,0.7359389895138226,0.8274999856948853,0.778836987607245,0.8029999732971191,0.7778836987607245,0.6890000104904175,0.5899450117831894,0.7365000247955322,0.6590730557737627,0.7379999756813049,0.6684996072270227,0.9985,0.9819999933242798,0.9564999938011168,0.9265000224113464,0.952,0.7585,0.6135,0.1305,0.305,0.3545,0.459,0.245,0.458,0.502,0.594,0.196,0.358,0.3905,0.474,0.2758620689655172,0.1229508196721311,0.1086036671368124,0.0904139433551198,0.4387755102040816,0.3318777292576419,0.3595617529880478,0.3417508417508417,0.3877551020408163,0.2835195530726257,0.3201024327784891,0.3565400843881856,0.0138010350776308,0.0151079136690647,0.0147172734314484,0.0120147874306839,0.1774834437086092,0.1651291512915129,0.1224899598393574,0.0948275862068965,0.3861940298507462,0.4439252336448598,0.4290401968826907,0.4134980988593156,0.968,0.8645833333333334,0.7995,0.432712215320911,0.623,0.240620957309185,0.9610000252723694,0.90625,0.9290000200271606,0.875,0.9045000076293944,0.8958333333333334,0.8500000238418579,0.5072463768115942,0.8634999990463257,0.6169772256728778,0.8289999961853027,0.5610766045548654,0.6495000123977661,0.2807244501940492,0.7319999933242798,0.3816300129366106,0.7229999899864197,0.4100905562742561,2.0,rel
